x,y,z,roll,pitch,yaw,reachable,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6
0.14,0.05,0.06,0.0,0.7854,0.0,1,2.4127268657542933,2.270267243693353,-1.165713996831403,2.028379006530351,-2.3055139734016143,2.362641139449078
0.14,0.05,0.06,0.0,1.5708,0.0,1,2.4134430491347447,1.2054807825861913,1.1498406476558718,0.7863097785625515,-2.3071662234340695,3.141536660774539
0.14,0.05,0.1,0.0,0.0,0.0,1,2.4109759230259455,2.055366830444028,-1.2100422853807677,2.283973345949458,-2.301431143401778,1.57994815760278
0.14,0.05,0.1,0.0,0.7854,0.0,1,-0.005592088381805053,-2.3056138904526957,1.6855422172914354,-2.050703255387113,1.5579878060464476,2.827034431750866
0.14,0.05,0.1,0.0,1.5708,0.0,1,2.4133697461386854,2.0484418468857983,-1.1848124629930492,2.277963239779629,-2.3072302534023237,-3.14159
0.14,0.05,0.14,0.0,0.0,0.0,1,2.4109308217832637,1.7685460158534236,0.6565140688338569,-2.437343057216491,-0.8401238799295275,-1.5616515853970592
0.14,0.05,0.14,0.0,0.7854,0.0,1,2.4126151528845305,0.7826045717916068,1.0646478420642722,1.2856877321601508,-2.3056007003680166,2.3626260427779027
0.14,0.05,0.14,0.0,1.5708,0.0,1,2.413418676185475,1.7734242720277409,0.6537067275482608,-2.4271180845490545,-0.8344371498139437,-2.16319107035063e-05
0.14,0.05,0.18,0.0,0.0,0.0,1,2.410982046399072,1.4091249729948843,-0.7265963804654145,2.4467296033523223,-2.301429238764296,1.5799820231962587
0.14,0.05,0.18,0.0,0.7854,0.0,1,2.4126941384813825,1.4027626765275611,1.0278109287712076,-2.439222689336907,-0.83609211602721,-0.7789714251438883
0.14,0.05,0.18,0.0,1.5708,0.0,1,2.413534593813785,1.4035694864001933,1.0330479650496325,-2.4366068426894922,-0.834543038386286,-8.698722763159398e-06
0.14,0.1,0.02,0.0,0.0,0.0,1,0.29663050401386026,-1.4451425737758101,-1.1414710477721564,-0.5830608152463408,1.8675380719111359,1.543938386002832
0.14,0.1,0.02,0.0,0.7854,0.0,1,2.6632436751259503,1.4337915794384974,1.181392279155869,0.5139628426083453,-2.0549855145130014,2.3672329114588044
0.14,0.1,0.02,0.0,1.5708,0.0,1,2.664047099404418,1.4438028976238502,1.1582451234614592,0.5395419353670406,-2.05652905048524,3.14159
0.14,0.1,0.06,0.0,0.0,0.0,1,0.29636467099284797,-1.1317438212470043,-1.3304529050375566,-0.7074975935561787,1.8673193331904026,1.5438801021110362
0.14,0.1,0.06,0.0,0.7854,0.0,1,2.663789845939718,1.1190783479086417,1.3672176807633702,0.6428143038300684,-2.0543408573171704,2.3672639150408266
0.14,0.1,0.06,0.0,1.5708,0.0,1,2.6643431176188965,1.128770993735749,1.3488739545452533,0.663942866766475,-2.0561582705991666,3.14159
0.14,0.1,0.1,0.0,0.0,0.0,1,0.29620537975826833,-2.118030680983555,1.3595480301017502,-2.4111047449719516,1.86718555364692,1.5440206055477783
0.14,0.1,0.1,0.0,0.7854,0.0,1,0.295355290788578,-0.8716046209001973,-1.3609623537312843,-0.9292349243267174,1.8604810009570782,2.3368445447055235
0.14,0.1,0.1,0.0,1.5708,0.0,1,2.6645204113463645,2.130467933571798,-1.3803135361480456,2.3914452232218624,-2.0559738320012553,3.1415850488956436
0.14,0.1,0.14,0.0,0.0,0.0,1,2.662644321272547,1.6801483486487505,0.9151691337320284,-2.6130646811625553,-1.091826036204848,-1.5550328400552909
0.14,0.1,0.14,0.0,0.7854,0.0,1,0.29526096283954767,-1.8242149172779474,1.2337570810403402,-2.5714414873950244,1.8603227122168031,2.33675095527432
0.14,0.1,0.14,0.0,1.5708,0.0,1,2.6646545022875663,1.834458937914908,-1.2562082047827927,2.563343512531771,-2.0558928491752027,3.14159
0.14,0.1,0.18,0.0,0.0,0.0,1,2.662797127568908,1.3300752170510384,1.233335492019536,-2.581186701871306,-1.0919813751412517,-1.5550184461416836
0.14,0.1,0.18,0.0,0.7854,0.0,1,0.2951355901891533,-1.4765085388988235,0.9231266434728327,-2.6085368561808795,1.860225269402065,2.336733505297176
0.14,0.1,0.18,0.0,1.5708,0.0,1,2.664896714900049,1.488230150122446,-0.951661746684676,2.6050170765193403,-2.055757646391628,-3.1415899013792106
0.16,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.16,0.05,0.02,0.0,0.0,0.0,1,2.482036732597125,1.7037275053801102,0.45323767631094686,0.9712662164424712,-2.230406532823425,1.5813661422809915
0.16,0.05,0.02,0.0,0.7854,0.0,1,2.483351823119672,1.7185805734805097,0.42050799452185217,0.9930929314296129,-2.234866875581778,2.363623555276703
0.16,0.05,0.02,0.0,1.5708,0.0,1,2.4840165608516247,2.087298337204173,-0.37160027926636774,1.4258548257874073,-2.2365727774949713,-3.141555302486256
0.16,0.05,0.06,0.0,0.0,0.0,1,2.482078629346927,1.3604235706726375,0.7678404138006683,0.9999386979570349,-2.2304032838667576,1.5813740028715086
0.16,0.05,0.06,0.0,0.7854,0.0,1,2.4833526563444575,2.063961637078888,-0.7495330678960981,1.8177506738925686,-2.234866115711736,2.3636259327847084
0.16,0.05,0.06,0.0,1.5708,0.0,1,2.4839890479430515,2.0538686897724596,-0.7239552653262527,1.8116827392760977,-2.2365684028025457,3.141587797131187
0.16,0.05,0.1,0.0,0.0,0.0,1,2.481933224160739,1.8814305579136532,-0.8104827449530527,2.0572612492169022,-2.2304992629996767,1.5813642084984527
0.16,0.05,0.1,0.0,0.7854,0.0,1,-0.005093829545383607,-2.201997946240046,1.4269930710443017,-1.8755935058028568,1.5584174775881925,2.847175462630669
0.16,0.05,0.1,0.0,1.5708,0.0,1,2.483962094766065,1.8671194159655706,-0.7707857504891855,2.0452507079217255,-2.2366379052128385,3.14159
0.16,0.05,0.14,0.0,0.0,0.0,1,2.4819225533021907,1.5918185438383476,-0.6258117892966573,2.1621426377516713,-2.2305478033036095,1.5814063059560952
0.16,0.05,0.14,0.0,0.7854,0.0,1,-0.00515701859988044,-0.688504525927925,-1.3309347496779655,-0.6362256772549137,1.5583547155544852,2.842104214178295
0.16,0.05,0.14,0.0,1.5708,0.0,1,2.4840107255292234,1.5755125820844729,-0.5788556214048735,2.1449330828028925,-2.2366277063324214,3.14159
0.16,0.05,0.18,0.0,0.0,0.0,1,2.4819370414178534,1.5934213105609574,0.5447436439854951,-2.151576980237789,-0.9110890351036512,-1.560172203407892
0.16,0.05,0.18,0.0,0.7854,0.0,1,-0.005123907341802272,-1.5772212073998384,1.0768674919032661,-2.1527328393741696,1.5584186557329212,2.844685613396988
0.16,0.05,0.18,0.0,1.5708,0.0,1,-0.0051187791229531515,-1.5943815215603594,-0.5505141245952404,2.144843010539313,1.5841187783446444,-5.085119880979955e-05
0.16,0.1,0.02,0.0,0.0,0.0,1,0.2639088468681761,-1.6024391614381985,-0.701870821470223,-0.8687476264356697,1.8348224135824323,1.5404181758805624
0.16,0.1,0.02,0.0,0.7854,0.0,1,2.7149404111141497,1.5761980584970063,0.771877399119752,0.7796776394987396,-2.0032932627115265,2.368775071888852
0.16,0.1,0.02,0.0,1.5708,0.0,1,2.7153800798994623,2.275591761736515,-0.7375693217204633,1.6035710684932265,-2.0052199201086616,-3.14159
0.16,0.1,0.06,0.0,0.0,0.0,1,0.26390737592011876,-1.284215927136749,-0.9480351796028624,-0.9408014838814183,1.8348202789390207,1.540423396266937
0.16,0.1,0.06,0.0,0.7854,0.0,1,2.7149394782324543,1.261327391026125,1.005431079785705,0.8609946158916935,-2.003294193762997,2.368775083469184
0.16,0.1,0.06,0.0,1.5708,0.0,1,2.715379183955888,1.2746003898155438,0.9794135144332469,0.887579599817656,-2.005220816009438,3.14159
0.16,0.1,0.1,0.0,0.0,0.0,1,2.713873759700239,1.9903057661882084,-1.0581489794832624,2.189661304414328,-1.9985962955520369,1.5887858044993248
0.16,0.1,0.1,0.0,0.7854,0.0,1,2.714939018918734,1.0230879965358817,1.0404732817099198,1.0641918189331943,-2.003294650342695,2.3687750732353567
0.16,0.1,0.1,0.0,1.5708,0.0,1,2.7153827771462558,1.9760234450943068,-1.0171054493574518,2.1826770518722953,-2.0052171522180124,3.14159
0.16,0.1,0.14,0.0,0.0,0.0,1,2.71387273402491,0.8633342359542199,0.9119156061798426,1.3465683571486404,-1.9985973306222382,1.5887856814313075
0.16,0.1,0.14,0.0,0.7854,0.0,1,2.714938055663462,2.195058241476764,-0.30925665443451195,-1.8996235741623242,-1.1383043848998922,-0.7728335426446132
0.16,0.1,0.14,0.0,1.5708,0.0,1,2.71589412053092,2.2084097211806837,-0.33050570135287555,-1.8778920519935531,-1.1368134072715756,-1.333496912066361e-05
0.16,0.1,0.18,0.0,0.0,0.0,1,2.7138730364716843,2.2485512066385054,-0.8362839703265244,-1.4320351086916512,-1.1430077133811536,-1.5528086437098767
0.16,0.1,0.18,0.0,0.7854,0.0,1,2.7149389584893875,0.8846657351973957,0.45350908901009634,1.7895800010808016,-2.003294727431575,2.368777267369466
0.16,0.1,0.18,0.0,1.5708,0.0,1,0.2629085353604769,-1.4733387516878615,-0.84823042643662,2.3215714030216565,1.3160868671282022,3.6723561651048404e-05
0.18,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.02,0.0,0.7854,0.0,1,-0.004622207436278257,-2.3416575879948853,0.7682630136066887,-1.0600109079599616,1.5588599910517145,2.8643694775482658
0.18,0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.06,0.0,0.7854,0.0,1,-0.003901804241674926,-2.271048934392489,1.049160155716514,-1.3800523394639308,1.5594902062892118,2.8958359707314463
0.18,0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.1,0.0,0.0,0.0,1,-0.0046132167203722305,-2.441804705040991,1.5380291524927927,-1.178959922807709,1.561377097611102,2.629634089917385
0.18,0.05,0.1,0.0,0.7854,0.0,1,-0.004627232393887393,-2.069436829244928,1.1167684981754162,-1.6809486091155244,1.5588554142919164,2.8641580107194566
0.18,0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.14,0.0,0.7854,0.0,1,-0.004638980342832281,-1.8010573577177373,1.0181337208921355,-1.8511727487315093,1.5588451165356336,2.863678535493141
0.18,0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.05,0.18,0.0,0.0,0.0,1,-0.004393932856745109,-1.876769321417812,1.4366202019363854,-1.621679226034339,1.5614765055173945,2.650538385659826
0.18,0.05,0.18,0.0,0.7854,0.0,1,-0.004028811752205308,-0.7955463371839595,-0.7268378721260477,-1.0859003955701054,1.5593699216985015,2.889492076609892
0.18,0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.06,0.0,0.0,0.0,1,2.7595498363810207,1.5269187931695438,0.390266399246639,1.2024097018150206,-1.9529465260278775,1.5912058772494846
0.18,0.1,0.06,0.0,0.7854,0.0,1,2.7605707356296145,1.8631145318734434,-0.33276840429600224,1.5958747061965746,-1.9576849977576691,2.370447005701174
0.18,0.1,0.06,0.0,1.5708,0.0,1,0.2369888219249518,-1.877869554969047,0.35907470759693405,-1.622791743618493,1.7995734322292984,-3.1415850353817794
0.18,0.1,0.1,0.0,0.0,0.0,1,0.23775619480222976,-1.3502023477351093,-0.3452209742486041,-1.4810132499841566,1.8086839090161912,1.536931501405772
0.18,0.1,0.1,0.0,0.7854,0.0,1,0.23722332234447616,-1.3449144738619732,-0.35827627209512725,-1.4637137150498796,1.8022827833883222,2.3315748126886655
0.18,0.1,0.1,0.0,1.5708,0.0,1,0.236982979350947,-1.7172853486733886,0.43950595460692504,-1.863838790265366,1.7995680111419274,3.1415700342765076
0.18,0.1,0.14,0.0,0.0,0.0,1,2.755616416247547,1.2317518237836413,0.17653041562889205,1.7115251951938975,-1.9568629050963782,1.5909766129892158
0.18,0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.18,0.1,0.18,0.0,0.0,0.0,1,0.2377568668839864,-1.7340911855927215,-0.2222309483031359,1.9215095757095897,1.3329007601604106,-1.6046306611183663
0.18,0.1,0.18,0.0,0.7854,0.0,1,0.23720714394953485,-1.8143636625409265,-0.0484327869185175,1.8375148860547714,1.339319040706687,-0.809988497230398
0.18,0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.1,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.05,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.06,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.06,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.1,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.1,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.14,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.14,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.14,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.18,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.18,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.0,0.18,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.02,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.02,0.0,0.7854,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.02,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.06,0.0,0.0,0.0,1,-0.004364885775657705,-1.466595609931995,-1.050596921216489,0.45531697742898164,1.561517264810801,2.6504988472411797
0.2,0.05,0.06,0.0,0.7854,0.0,1,-0.004321478280647272,-2.013056172540658,0.5449828391650998,-1.1586298350305038,1.5589971938068596,2.871067060509049
0.2,0.05,0.06,0.0,1.5708,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0.2,0.05,0.1,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
